% structure for data mining single hand sign language gestures
@relation SingleHandGestures
@attribute 'NoHands' numeric
@attribute 'thumb_angle' numeric
@attribute 'index_angle' numeric
@attribute 'middle_angle' numeric
@attribute 'ring_angle' numeric
@attribute 'pinky_angle' numeric
@attribute 'Dist_thumb_index' numeric
@attribute 'Dist_thumb_middle' numeric
@attribute 'Dist_thumb_ring' numeric
@attribute 'Dist_thumb_pinky' numeric
@attribute 'Dist_index_middle' numeric
@attribute 'Dist_index_ring' numeric
@attribute 'Dist_index_pinky' numeric
@attribute 'Dist_middle_ring' numeric
@attribute 'Dist_middle_pinky' numeric
@attribute 'Dist_ring_pinky' numeric
@attribute 'class' {c,g,bad,ok}
@data
1, 0.01590687, 0.04255891, 0.7855445, 0.7872526, 0.7630377,78.0636,69.02107,85.00644,91.47633,111.827,120.8492,118.5574,16.56709,26.73512,12.8541,c
1, 0.0159772, 0.04241645, 0.7855365, 0.7873782, 0.7632263,78.05018,69.01618,84.9772,91.45852,111.8557,120.8539,118.5765,16.54904,26.73502,12.85676,c
1, 0.01602149, 0.04238927, 0.7855809, 0.7874693, 0.7634628,78.04936,69.01495,84.96485,91.45978,111.8664,120.855,118.5894,16.53987,26.74021,12.86234,c
1, 0.0160886, 0.04236734, 0.7857404, 0.7875745, 0.7636687,78.02204,69.00711,84.94588,91.44981,111.8607,120.843,118.5878,16.53068,26.74172,12.86632,c
1, 0.01614344, 0.04221582, 0.7858565, 0.7876285, 0.7637646,78.00595,69.02628,84.9432,91.44696,111.8788,120.8433,118.5878,16.5127,26.7323,12.86949,c
1, 0.01618552, 0.04223675, 0.7859225, 0.7876379, 0.7638472,77.99091,69.02683,84.93251,91.44036,111.8823,120.8386,118.5869,16.50348,26.73084,12.87306,c
1, 0.01621163, 0.04227674, 0.7859188, 0.7875963, 0.7638762,77.99304,69.01828,84.92132,91.43729,111.882,120.8367,118.5917,16.50095,26.73478,12.87585,c
1, 0.01620573, 0.04242927, 0.7859314, 0.7875855, 0.7638919,77.99889,69.04671,84.95492,91.46714,111.8678,120.8271,118.5738,16.50371,26.73357,12.87781,c
1, 0.01620042, 0.04272223, 0.7858254, 0.7875602, 0.7639012,77.952,69.05296,84.97672,91.47817,111.8216,120.7983,118.5345,16.51669,26.73729,12.88008,c
1, 0.01619953, 0.04291284, 0.7857587, 0.7876033, 0.7638619,77.9139,69.05503,84.98193,91.47736,111.7913,120.7705,118.5051,16.52064,26.73689,12.87737,c
1, 0.01620293, 0.04295921, 0.785658, 0.7875638, 0.7637836,77.88926,69.06144,84.98652,91.47762,111.7855,120.762,118.495,16.52059,26.73598,12.87621,c
1, 0.01621807, 0.04300642, 0.7856404, 0.7874757, 0.7636179,77.87218,69.07578,84.9892,91.47368,111.7885,120.755,118.4842,16.51124,26.72544,12.87368,c
1, 0.01619101, 0.04304171, 0.7855184, 0.7873703, 0.7634668,77.85899,69.09876,85.0005,91.4828,111.7982,120.7535,118.4824,16.50218,26.719,12.87263,c
1, 0.01618379, 0.04314345, 0.7853513, 0.7873484, 0.763424,77.77683,69.07922,84.97775,91.45069,111.776,120.7282,118.4572,16.50427,26.72143,12.8717,c
1, 0.01616919, 0.04315352, 0.7852959, 0.7873746, 0.763438,77.73279,69.05361,84.94012,91.41597,111.7757,120.7142,118.454,16.49855,26.72418,12.86958,c
1, 0.01612306, 0.04305816, 0.785241, 0.7873864, 0.7634546,77.7129,69.06096,84.92947,91.40325,111.798,120.7176,118.4592,16.48652,26.71942,12.86936,c
1, 0.01603007, 0.04272342, 0.7854577, 0.7875005, 0.7635311,77.74889,69.10692,84.93922,91.40984,111.8667,120.7506,118.4887,16.45685,26.69808,12.8673,c
1, 0.01591313, 0.04250711, 0.7856025, 0.787516, 0.7634883,77.78536,69.18333,84.985,91.44131,111.9193,120.7739,118.4935,16.4298,26.66972,12.86554,c
1, 0.01580018, 0.04229307, 0.7857649, 0.7875351, 0.7635036,77.8344,69.24146,85.01694,91.47272,111.978,120.808,118.5236,16.40625,26.65125,12.8645,c
1, 0.01574528, 0.04242826, 0.7859672, 0.7877026, 0.7636914,77.79243,69.28686,85.05114,91.49427,111.9671,120.7927,118.4984,16.3964,26.63746,12.86481,c
1, 0.01568991, 0.04242778, 0.7863253, 0.7878754, 0.7638241,77.76602,69.34332,85.09234,91.50867,111.9842,120.803,118.4837,16.38284,26.61271,12.86462,c
1, 0.01565957, 0.04237843, 0.7865576, 0.7878681, 0.7637579,77.7361,69.38448,85.11833,91.50739,112.0072,120.8204,118.477,16.36951,26.58746,12.86355,c
1, 0.01563287, 0.04212886, 0.7869511, 0.7880208, 0.7638797,77.72435,69.39097,85.09669,91.47701,112.0727,120.8687,118.525,16.34743,26.56859,12.86176,c
1, 0.01556182, 0.04182994, 0.7873008, 0.7881211, 0.763975,77.776,69.4371,85.11807,91.50474,112.1366,120.9118,118.573,16.32485,26.55348,12.86006,c
1, 0.01556098, 0.04176235, 0.7874132, 0.7882072, 0.76406,77.77221,69.44152,85.11514,91.5023,112.1495,120.9187,118.5838,16.31942,26.54976,12.85785,c
1, 0.01556158, 0.04152012, 0.7875698, 0.7882389, 0.7640442,77.8035,69.44846,85.10222,91.49191,112.1861,120.9386,118.6077,16.30218,26.53592,12.8537,c
1, 0.01554012, 0.04121345, 0.7879256, 0.7884042, 0.7641163,77.85784,69.48837,85.11404,91.49371,112.2477,120.9739,118.6301,16.27814,26.51171,12.851,c
1, 0.01551664, 0.04104042, 0.7880363, 0.7885102, 0.7642475,77.89441,69.53883,85.15956,91.52731,112.2702,120.988,118.6253,16.27271,26.50088,12.85194,c
1, 0.0155524, 0.04069018, 0.7885422, 0.7887397, 0.764417,77.98117,69.58036,85.18356,91.54147,112.3426,121.0403,118.6605,16.25681,26.48216,12.85031,c
1, 0.01556635, 0.0405013, 0.7888639, 0.7888658, 0.764573,78.0645,69.6384,85.23464,91.5873,112.4014,121.0889,118.6928,16.24794,26.47109,12.8526,c
1, 0.01557207, 0.04049063, 0.7890551, 0.7889165, 0.7645883,78.11975,69.69805,85.29018,91.63888,112.4236,121.1046,118.6963,16.24108,26.46008,12.85223,c
1, 0.01566637, 0.04060078, 0.7890963, 0.788851, 0.7645167,78.12051,69.71845,85.31664,91.65153,112.4167,121.1058,118.6797,16.24397,26.45283,12.85404,c
1, 0.01571023, 0.04086804, 0.7888263, 0.7885876, 0.7642452,78.1048,69.76865,85.39114,91.69511,112.379,121.0943,118.629,16.25983,26.44366,12.85815,c
1, 0.0154109, 0.03822589, 0.788013, 0.790031, 0.7662353,78.85249,70.05268,85.7419,92.05982,112.3283,120.9313,118.3657,16.32147,26.50097,12.85302,c
1, 0.01478875, 0.03610456, 0.7874091, 0.7912046, 0.7678267,79.57516,70.37695,86.12832,92.47766,112.1851,120.6933,118.045,16.36864,26.53978,12.84497,c
1, 0.01389289, 0.03433627, 0.7869471, 0.7922219, 0.7691177,80.21989,70.69421,86.50156,92.88437,112.0035,120.4324,117.7154,16.40759,26.56752,12.83477,c
1, 0.01301008, 0.03285122, 0.7866043, 0.7930995, 0.7702395,80.7968,70.98914,86.83476,93.26497,111.8237,120.1732,117.413,16.43121,26.5923,12.82516,c
1, 0.01216626, 0.03170294, 0.7864279, 0.79398, 0.7712998,81.31004,71.26586,87.1301,93.60974,111.6699,119.9341,117.1451,16.43994,26.61111,12.8157,c
1, 0.01136589, 0.03081024, 0.7864056, 0.7947747, 0.7722322,81.76633,71.52109,87.39884,93.92793,111.5338,119.7268,116.9202,16.44292,26.62444,12.80694,c
1, 0.01061755, 0.03012687, 0.7863899, 0.7953819, 0.7729172,82.1445,71.7447,87.63622,94.20454,111.4002,119.5403,116.717,16.44578,26.63163,12.79897,c
1, 0.00984472, 0.02964419, 0.7864216, 0.7958188, 0.7734139,82.48106,71.91879,87.82834,94.44035,111.269,119.376,116.5489,16.45055,26.63997,12.79104,c
1, 0.009306669, 0.02934629, 0.7863683, 0.7960578, 0.7737038,82.72941,72.06898,87.98901,94.62981,111.1545,119.2344,116.3981,16.45095,26.6416,12.78628,c
1, 0.008827925, 0.02927142, 0.7863164, 0.7962181, 0.7738779,82.86694,72.19057,88.11715,94.77372,111.038,119.1024,116.2571,16.44991,26.63829,12.78268,c
1, 0.008394837, 0.02922797, 0.7862141, 0.7962526, 0.7738264,82.95546,72.27111,88.20108,94.86752,110.9453,118.9984,116.1484,16.44802,26.63243,12.77669,c
1, 0.00804466, 0.02930367, 0.7861378, 0.7962707, 0.7737541,82.99318,72.35198,88.27786,94.94847,110.8619,118.9054,116.0505,16.44024,26.62153,12.77291,c
1, 0.007793844, 0.02934355, 0.7860897, 0.7962918, 0.7737188,82.98046,72.39942,88.31196,94.98615,110.813,118.843,115.9898,16.42742,26.61269,12.77132,c
1, 0.007612526, 0.02939528, 0.7861181, 0.7963004, 0.7737163,82.98115,72.44334,88.34366,95.02581,110.7925,118.8151,115.9679,16.41437,26.60555,12.77188,c
1, 0.00746268, 0.02943629, 0.7860612, 0.7962236, 0.773638,82.96181,72.46634,88.35373,95.04539,110.7926,118.8095,115.974,16.40206,26.60207,12.7731,c
1, 0.007346511, 0.02945709, 0.7860397, 0.7961359, 0.7735954,82.97607,72.48226,88.35892,95.07388,110.8085,118.8201,116.0079,16.39084,26.60592,12.7745,c
1, 0.007241368, 0.02961349, 0.7859142, 0.7959691, 0.7734441,82.93504,72.48028,88.3458,95.06985,110.8167,118.827,116.0282,16.38089,26.60576,12.77745,c
1, 0.007181168, 0.02984208, 0.7858023, 0.7958066, 0.7733102,82.85024,72.4565,88.31292,95.03947,110.8292,118.846,116.06,16.37396,26.60635,12.78147,c
1, 0.007164955, 0.03019208, 0.7854732, 0.7954258, 0.7730705,82.72205,72.40691,88.26223,94.99758,110.793,118.8291,116.0616,16.37284,26.61458,12.78912,c
1, 0.007139385, 0.03060949, 0.7850496, 0.7949759, 0.7727608,82.52653,72.33983,88.20147,94.93799,110.7144,118.782,116.0298,16.37879,26.62451,12.79756,c
1, 0.007099569, 0.03090876, 0.7846333, 0.7945294, 0.7723877,82.32234,72.26084,88.13551,94.86049,110.6376,118.7439,115.9969,16.39102,26.63077,12.80368,c
1, 0.007072568, 0.03133416, 0.784233, 0.7941126, 0.7720162,82.12336,72.17418,88.06152,94.77669,110.5533,118.6967,115.9568,16.40281,26.63682,12.80855,c
1, 0.007040918, 0.03180182, 0.7839429, 0.7937841, 0.7716601,81.84419,72.04666,87.94582,94.64174,110.4531,118.6414,115.9112,16.4158,26.63972,12.81085,c
1, 0.007035732, 0.03226125, 0.7837668, 0.7935818, 0.7714016,81.50957,71.88804,87.80244,94.46956,110.3543,118.5977,115.8779,16.4335,26.64206,12.81163,c
1, 0.00704962, 0.03286827, 0.7836291, 0.7934304, 0.7711908,81.10919,71.72111,87.6526,94.28511,110.2271,118.5347,115.8273,16.45356,26.64363,12.8122,c
1, 0.007064044, 0.03356433, 0.7835709, 0.7933313, 0.7709631,80.66492,71.5411,87.49741,94.08341,110.063,118.4484,115.7463,16.47983,26.64064,12.81092,c
1, 0.00712347, 0.03424615, 0.7836269, 0.7933191, 0.7708246,80.23709,71.36105,87.34373,93.88877,109.8999,118.364,115.6728,16.50695,26.63993,12.80847,c
1, 0.007181644, 0.03484368, 0.7836801, 0.7933449, 0.7706971,79.84633,71.18202,87.17761,93.69321,109.7693,118.2932,115.6249,16.52382,26.63919,12.80302,c
1, 0.007238269, 0.03535408, 0.7836847, 0.7933578, 0.7705191,79.46428,70.98936,86.99675,93.47968,109.6488,118.2277,115.5791,16.5413,26.6387,12.79678,c
1, 0.00731802, 0.03600276, 0.7837669, 0.7934926, 0.7704304,79.04218,70.78387,86.79684,93.24567,109.5276,118.1556,115.5323,16.55672,26.64025,12.78974,c
1, 0.00739634, 0.03671515, 0.7839258, 0.7935812, 0.7703911,78.56934,70.50442,86.54692,92.95651,109.3787,118.0935,115.4971,16.59189,26.65208,12.78638,c
1, 0.00750351, 0.03732622, 0.7840198, 0.7936609, 0.770345,78.0849,70.18794,86.27358,92.63922,109.2226,118.0393,115.4699,16.63987,26.6706,12.78232,c
1, 0.007597983, 0.03783369, 0.7838032, 0.7934862, 0.7699982,77.64668,69.88725,86.00896,92.32848,109.0925,117.9958,115.4455,16.68269,26.6855,12.77783,c
1, 0.007736564, 0.03841507, 0.7838122, 0.7934628, 0.769709,77.21432,69.61723,85.75581,92.0303,108.9691,117.9424,115.4133,16.70915,26.68828,12.77056,c
1, 0.007929444, 0.03905284, 0.783829, 0.7933285, 0.7693877,76.72992,69.30432,85.47938,91.70571,108.7903,117.8672,115.3607,16.74981,26.69548,12.76578,c
1, 0.008117497, 0.03977668, 0.7836368, 0.793022, 0.7688532,76.24373,68.99494,85.20777,91.38434,108.5961,117.7745,115.2871,16.79199,26.70303,12.76049,c
1, 0.008313537, 0.04063278, 0.7834527, 0.7927415, 0.7683465,75.71381,68.66444,84.93434,91.06182,108.3471,117.6513,115.1887,16.84976,26.71964,12.75495,c
1, 0.008466721, 0.04163128, 0.78353, 0.7925285, 0.7679743,75.23598,68.33797,84.67049,90.76355,108.0888,117.5286,115.0996,16.9084,26.73922,12.75042,c
1, 0.008645058, 0.04284823, 0.7835946, 0.79241, 0.767691,74.76499,68.06908,84.44949,90.5123,107.8112,117.364,114.9661,16.95477,26.75405,12.74645,c
1, 0.008829474, 0.04385078, 0.7836121, 0.792198, 0.7672713,74.39513,67.85206,84.27393,90.30141,107.5898,117.2376,114.8547,16.99389,26.7582,12.74076,c
1, 0.009028494, 0.04477692, 0.7837392, 0.7919534, 0.7668123,74.09574,67.63689,84.10535,90.10276,107.3955,117.1403,114.7715,17.03505,26.76243,12.73388,c
1, 0.009211123, 0.04580313, 0.7836519, 0.7916071, 0.7662735,73.7859,67.46944,83.9706,89.94497,107.2007,117.0236,114.6712,17.06429,26.76427,12.72829,c
1, 0.009394884, 0.04700875, 0.7836938, 0.7911057, 0.7655879,73.48934,67.29164,83.85143,89.79344,106.9667,116.9046,114.5558,17.1094,26.76144,12.72357,c
1, 0.009599984, 0.0479899, 0.7837502, 0.790735, 0.765007,73.23856,67.10926,83.72354,89.63345,106.773,116.8141,114.4682,17.15347,26.76084,12.71763,c
1, 0.009761333, 0.04869998, 0.7837983, 0.7904541, 0.7645915,73.11537,66.98439,83.64397,89.53947,106.6505,116.7652,114.424,17.18911,26.76614,12.71298,c
1, 0.009907246, 0.04918784, 0.7837577, 0.7901126, 0.764134,73.0447,66.87805,83.58969,89.47336,106.5371,116.7241,114.3809,17.22835,26.77298,12.70915,c
1, 0.01004052, 0.04944479, 0.7838826, 0.7899063, 0.7638024,73.02008,66.76797,83.52854,89.407,106.4559,116.7076,114.3672,17.26576,26.7826,12.70369,c
1, 0.01014358, 0.04963183, 0.7838659, 0.7897242, 0.7635467,73.01017,66.68496,83.4842,89.37028,106.3866,116.6832,114.3536,17.29545,26.7979,12.69932,c
1, 0.01022297, 0.04974115, 0.7838302, 0.7895563, 0.7633701,73.03356,66.62838,83.46478,89.35854,106.342,116.6781,114.3533,17.32331,26.8136,12.69863,c
1, 0.01026869, 0.04988468, 0.7838094, 0.7894478, 0.7632942,73.08472,66.59074,83.46172,89.37125,106.3008,116.6694,114.3525,17.34834,26.83183,12.69874,c
1, 0.01029921, 0.04985023, 0.7837535, 0.7893745, 0.7632537,73.17883,66.57191,83.4521,89.3839,106.3154,116.6827,114.3781,17.35443,26.84562,12.69781,c
1, 0.01032776, 0.04986095, 0.7835987, 0.7892711, 0.7631783,73.26184,66.55897,83.4507,89.39742,106.3241,116.6889,114.3882,17.3632,26.85896,12.69784,c
1, 0.01033664, 0.04969621, 0.7836235, 0.7892709, 0.7632198,73.3777,66.5778,83.47276,89.43684,106.3648,116.7203,114.4231,17.36344,26.86616,12.69835,c
1, 0.01032007, 0.04934108, 0.7835284, 0.7892083, 0.7631722,73.50864,66.61937,83.49624,89.47513,106.4442,116.7649,114.4672,17.3472,26.86407,12.6987,c
1, 0.01032579, 0.0489403, 0.7834225, 0.7892046, 0.7631357,73.60475,66.67319,83.52362,89.50302,106.5298,116.8076,114.499,17.32588,26.85393,12.69923,c
1, 0.01036966, 0.04849762, 0.7832659, 0.7892156, 0.7630895,73.66833,66.71545,83.53387,89.51011,106.6075,116.8393,114.521,17.30147,26.84154,12.69912,c
1, 0.0103898, 0.04811966, 0.7830699, 0.789063, 0.7629306,73.75221,66.77309,83.57866,89.54572,106.6669,116.8735,114.5315,17.28925,26.82877,12.7019,c
1, 0.09787029, 0.7907803, 0.8370538, 0.8399694, 0.8355395,56.62129,70.13599,86.17733,97.37952,14.07024,30.20359,43.67308,17.94342,33.33882,16.34047,g
1, 0.09686679, 0.7897838, 0.8369383, 0.8394951, 0.8350838,56.80413,70.21449,86.33847,97.55771,14.01655,30.18878,43.65942,18.02798,33.42209,16.33887,g
1, 0.09572655, 0.7886482, 0.8369724, 0.8391832, 0.834832,57.02539,70.29588,86.50561,97.74422,13.92609,30.14712,43.62954,18.11576,33.51045,16.33899,g
1, 0.09563971, 0.78922, 0.8373451, 0.8402416, 0.8355017,57.00999,70.43793,86.4038,97.63251,13.98417,30.07327,43.58275,17.79754,33.18198,16.33408,g
1, 0.0959186, 0.790557, 0.8377446, 0.8411231, 0.8362889,56.9444,70.91067,86.30885,97.5328,14.36415,30.03819,43.56452,17.00469,32.35512,16.33559,g
1, 0.09569377, 0.789792, 0.8376189, 0.8406708, 0.835834,57.10907,70.86157,86.47932,97.72734,14.21889,30.0421,43.56362,17.28125,32.64215,16.33356,g
1, 0.09585643, 0.7904705, 0.8377876, 0.8413107, 0.8362956,57.10055,71.11874,86.40637,97.64992,14.39139,29.9789,43.52178,16.82694,32.16519,16.33198,g
1, 0.09846711, 0.7911997, 0.8371105, 0.8406035, 0.8359048,57.2708,71.14249,86.40981,97.67429,14.19599,29.80185,43.38779,16.77365,32.11054,16.33665,g
1, 0.09815562, 0.7907668, 0.836926, 0.8400601, 0.8354559,57.39828,71.01311,86.59795,97.88898,14.01925,29.84834,43.41747,17.18575,32.54307,16.3366,g
1, 0.09792858, 0.7909853, 0.8371401, 0.8407354, 0.8358984,57.3253,71.29378,86.50769,97.78691,14.29415,29.83562,43.41207,16.68339,32.01324,16.33383,g
1, 0.09805179, 0.7921484, 0.8374293, 0.8413001, 0.836523,57.1981,71.81353,86.39861,97.66586,14.84572,29.84556,43.42432,15.81348,31.08512,16.33777,g
1, 0.1004838, 0.7929414, 0.8368611, 0.8406165, 0.8361167,57.3646,71.82233,86.41362,97.70108,14.65766,29.68563,43.30212,15.80073,31.07213,16.34158,g
1, 0.09998035, 0.793026, 0.8367544, 0.8401866, 0.8357918,57.53849,71.63329,86.64393,97.96536,14.35181,29.72392,43.32754,16.35098,31.66282,16.34229,g
1, 0.09971178, 0.7934441, 0.8370513, 0.8408324, 0.8362336,57.48022,71.98008,86.5733,97.88494,14.70557,29.71592,43.3255,15.78222,31.05145,16.34008,g
1, 0.1019344, 0.7942522, 0.836573, 0.8402302, 0.8359175,57.61111,71.89246,86.5826,97.91264,14.46661,29.58469,43.22527,15.89876,31.17926,16.34448,g
1, 0.1041623, 0.7953313, 0.8361017, 0.8396492, 0.8356311,57.79853,71.80186,86.63785,97.99578,14.16841,29.43886,43.11441,16.07459,31.37104,16.34919,g
1, 0.1061022, 0.7962556, 0.8356809, 0.8391137, 0.8353853,57.97412,71.70497,86.70065,98.08521,13.88265,29.31397,43.01936,16.26958,31.58271,16.35396,g
1, 0.1053563, 0.7965208, 0.836352, 0.8400551, 0.8360226,57.9023,72.18085,86.68226,98.06587,14.40155,29.36528,43.06257,15.59316,30.8522,16.3506,g
1, 0.1046559, 0.7965869, 0.8362877, 0.8396565, 0.8358579,58.02021,72.06025,86.90239,98.31645,14.20352,29.44659,43.12205,16.03101,31.32728,16.3546,g
1, 0.1039674, 0.7966264, 0.8367369, 0.8404541, 0.8363653,57.91802,72.38178,86.8397,98.24241,14.60397,29.49083,43.15894,15.51892,30.77237,16.35095,g
1, 0.1034463, 0.7962778, 0.8366986, 0.8400751, 0.8361474,57.97758,72.21468,87.00177,98.42515,14.4247,29.58106,43.22432,15.94794,31.23741,16.35325,g
1, 0.1027193, 0.7961987, 0.8370917, 0.840848, 0.8366156,57.86454,72.44581,86.91715,98.32418,14.7467,29.61827,43.25584,15.53511,30.78969,16.34915,g
1, 0.1021827, 0.7967083, 0.8375548, 0.841526, 0.837275,57.68633,72.36963,86.81998,98.21117,14.84448,29.69662,43.31893,15.52625,30.78504,16.35166,g
1, 0.1039285, 0.7971009, 0.8371074, 0.8409107, 0.8369049,57.82761,72.39193,86.85229,98.26097,14.70833,29.58755,43.24377,15.52204,30.78071,16.355,g
1, 0.1032819, 0.7969533, 0.8369766, 0.8404656, 0.836599,57.95415,72.41861,87.04809,98.48196,14.64166,29.63944,43.27099,15.7266,31.00174,16.35647,g
1, 0.1026442, 0.7974364, 0.8373401, 0.841197, 0.8370434,57.89655,72.52013,86.9904,98.41442,14.78029,29.6424,43.27659,15.524,30.78187,16.35262,g
1, 0.1021915, 0.7985198, 0.837782, 0.8418567, 0.8376715,57.69415,72.44488,86.90616,98.31791,14.89283,29.77671,43.42672,15.52854,30.79152,16.35472,g
1, 0.1018086, 0.7997181, 0.8381449, 0.8423626, 0.8382372,57.4503,72.3766,86.82954,98.2299,15.05522,29.96615,43.6362,15.532,30.80047,16.35842,g
1, 0.1012879, 0.7992407, 0.8379569, 0.8419693, 0.8377774,57.86972,72.60873,87.08475,98.51956,14.89382,29.74376,43.35629,15.52929,30.79243,16.35506,g
1, 0.1005976, 0.7990594, 0.8381428, 0.8423665, 0.837909,57.88381,72.59734,87.06848,98.49599,14.86397,29.73441,43.36844,15.53202,30.79379,16.35027,g
1, 0.1002376, 0.7983316, 0.8380717, 0.8419918, 0.8374261,58.07911,72.76668,87.25521,98.70576,14.86811,29.72165,43.33884,15.52944,30.78446,16.34596,g
1, 0.09967113, 0.7980762, 0.838266, 0.842424, 0.83754,58.10979,72.7429,87.22559,98.66726,14.80978,29.67575,43.30651,15.5324,30.7854,16.34004,g
1, 0.09909701, 0.7984521, 0.8385736, 0.8428577, 0.8379202,58.05714,72.69968,87.17545,98.60674,14.81227,29.68136,43.31404,15.53539,30.79096,16.34062,g
1, 0.09869105, 0.7993147, 0.8388441, 0.8431756, 0.8382989,57.90619,72.64783,87.11633,98.53634,14.89925,29.78936,43.43864,15.53758,30.79677,16.3435,g
1, 0.09844172, 0.7985352, 0.8387936, 0.8428891, 0.8379022,58.11165,72.79475,87.27824,98.71849,14.87356,29.73277,43.35242,15.5356,30.78903,16.33953,g
1, 0.09796476, 0.798095, 0.8388869, 0.8431211, 0.8378789,58.12365,72.74686,87.22102,98.64556,14.81122,29.68215,43.3153,15.5372,30.78792,16.33429,g
1, 0.09753376, 0.7985256, 0.8391134, 0.8434145, 0.838191,58.06363,72.69684,87.16322,98.57576,14.81207,29.68955,43.32838,15.5392,30.79267,16.33603,g
1, 0.09724712, 0.7994453, 0.8393263, 0.8436391, 0.8385467,57.9135,72.64866,87.10865,98.51154,14.9001,29.80055,43.45834,15.54075,30.79842,16.34023,g
1, 0.09703779, 0.7987511, 0.8393224, 0.8434557, 0.8381954,58.14788,72.78952,87.2645,98.68809,14.83792,29.70799,43.33815,15.53949,30.79128,16.3353,g
1, 0.09677386, 0.7982098, 0.8393333, 0.8435581, 0.838093,58.15549,72.72812,87.1931,98.5996,14.76497,29.64769,43.2932,15.5402,30.78913,16.33072,g
1, 0.09647375, 0.7985191, 0.8394953, 0.8437346, 0.838354,58.09124,72.65929,87.11483,98.50623,14.7504,29.63764,43.28819,15.54141,30.79331,16.33357,g
1, 0.09636128, 0.7978502, 0.8394412, 0.8435041, 0.8380093,58.20932,72.77621,87.24379,98.6515,14.78041,29.65969,43.30354,15.53982,30.78668,16.32977,g
1, 0.09619462, 0.7973711, 0.8394532, 0.8436127, 0.8379402,58.21808,72.7128,87.17056,98.56195,14.70335,29.59616,43.25669,15.54058,30.7852,16.32588,g
1, 0.09597272, 0.7977363, 0.8396239, 0.8438283, 0.8382447,58.15662,72.65103,87.10084,98.48023,14.69208,29.5892,43.25431,15.54206,30.79018,16.32899,g
1, 0.09584767, 0.7984911, 0.8397905, 0.8439807, 0.8385728,58.05287,72.59176,87.03458,98.40339,14.72359,29.62099,43.28373,15.5431,30.79568,16.33397,g
1, 0.09580088, 0.7995428, 0.8399446, 0.8440759, 0.8388863,57.87628,72.53973,86.97705,98.33732,14.834,29.75167,43.42965,15.54376,30.80098,16.33974,g
1, 0.09585458, 0.7990564, 0.8398755, 0.843938, 0.8386134,58.11214,72.69009,87.14424,98.5306,14.77733,29.66261,43.3113,15.54282,30.79592,16.33582,g
1, 0.09585172, 0.7986541, 0.8398398, 0.8439244, 0.8384928,58.15019,72.65886,87.10864,98.4872,14.70312,29.6008,43.26517,15.54272,30.7937,16.33313,g
1, 0.09573656, 0.798842, 0.8399343, 0.8439876, 0.8387212,58.10353,72.61609,87.06127,98.4327,14.69808,29.59776,43.26508,15.54316,30.79769,16.33747,g
1, 0.0956853, 0.7994383, 0.8400208, 0.8439928, 0.8389663,57.99821,72.56737,87.00742,98.37065,14.74329,29.64417,43.31035,15.54319,30.80207,16.34339,g
1, 0.09571314, 0.8002968, 0.8400712, 0.843946, 0.8391743,57.82229,72.51805,86.95307,98.30818,14.85706,29.77588,43.45523,15.54288,30.80597,16.34946,g
1, 0.09579432, 0.8012751, 0.8401147, 0.8438909, 0.8393798,57.6419,72.47321,86.90412,98.25269,14.98059,29.9123,43.59892,15.54252,30.80984,16.35564,g
1, 0.09579444, 0.8006525, 0.8400186, 0.843815, 0.8390829,57.95894,72.63424,87.08292,98.45998,14.85354,29.72809,43.36123,15.54199,30.80447,16.34986,g
1, 0.09591043, 0.799932, 0.8399502, 0.8437634, 0.8389291,58.01413,72.61773,87.06493,98.439,14.77951,29.66573,43.31468,15.54163,30.80183,16.34713,g
1, 0.09592688, 0.8000789, 0.8400347, 0.8438094, 0.8391194,57.94346,72.59093,87.03664,98.40856,14.81537,29.71511,43.37742,15.54194,30.80511,16.35089,g
1, 0.09601337, 0.8007457, 0.8401152, 0.843822, 0.8393443,57.79743,72.5512,86.99405,98.36161,14.91065,29.8248,43.49775,15.54204,30.80911,16.35616,g
1, 0.09621477, 0.8016868, 0.8401873, 0.8438021, 0.8395647,57.64878,72.51694,86.95824,98.32351,15.01235,29.93772,43.61696,15.54191,30.81311,16.36201,g
1, 0.09617627, 0.8008437, 0.8399969, 0.8435897, 0.8390297,57.97746,72.68219,87.14117,98.53328,14.88066,29.74992,43.37555,15.54045,30.80354,16.35311,g
1, 0.09617102, 0.7998416, 0.8399433, 0.8435329, 0.8388093,58.0078,72.66148,87.11785,98.50413,14.8336,29.70945,43.34436,15.54006,30.79943,16.34883,g
1, 0.09615457, 0.7999579, 0.8400424, 0.8435906, 0.838946,57.93708,72.62495,87.0783,98.45924,14.86176,29.74299,43.38202,15.54046,30.80152,16.35104,g
1, 0.09621018, 0.8006779, 0.8401108, 0.843617, 0.8391076,57.79636,72.59007,87.04067,98.41733,14.95571,29.85286,43.50285,15.54065,30.80434,16.35449,g
1, 0.09635139, 0.8016092, 0.8401417, 0.8435845, 0.8392335,57.62486,72.53955,86.98539,98.35422,15.06314,29.97354,43.63031,15.54044,30.80668,16.35825,g
1, 0.0965687, 0.8006755, 0.8398796, 0.843309, 0.8386467,57.9049,72.67194,87.13138,98.52068,14.94853,29.80426,43.40863,15.53853,30.79657,16.34936,g
1, 0.09655017, 0.799939, 0.8397943, 0.8432972, 0.8383775,57.92149,72.63382,87.08765,98.46667,14.89286,29.75702,43.37095,15.53844,30.79169,16.34297,g
